province,date,year,period,inflation_mom,hhi_sectoral,export_intensity,migas_share,resilience,d_log_brent,d_log_usd_idr,d_log_wti,d_log_coal,d_log_palm_oil,d_log_nickel,d_log_tin,migas_share_x_d_log_brent,export_intensity_x_d_log_usd_idr,resilience_x_d_log_usd_idr,inflation_distress,distress_threshold
Papua Barat Daya,2024-04-01,2024,April,0.73,0.2793991130813336,0.6842736438533831,0.550459692906792,-1.016318152151856,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.027483444662422977,0.01631141941013241,-0.024226552904369515,1,0.39
Papua Pegunungan,2024-04-01,2024,April,1.06,0.2861036874990458,0.0,0.0,-1.5394374206490218,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0,0.0,-0.036696443958374854,1,0.39
Papua Selatan,2024-04-01,2024,April,0.33,0.285952394121627,0.0024533254459693,0.0,-1.372943339654945,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0,5.848131176498994e-05,-0.03272763000683117,0,0.39
Papua Tengah,2024-04-01,2024,April,1.2,0.3994204492726266,15.60619588825397,7.508623860533136e-07,-1.3909161785191035,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,3.748918422567484e-08,0.3720137532939058,-0.033156058772628894,1,0.39
Riau,2024-04-01,2024,April,0.05,0.3017644292839022,8.171352580830526,0.0926371460730898,1.2682731376372784,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.004625203099504079,0.19478517153373426,0.030232546964849696,0,0.39
Sulawesi Barat,2024-04-01,2024,April,-0.27,0.3119104535925603,3.37765161930916,0.0,-0.2394376564142932,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0,0.08051499963320151,-0.005707611379504702,0,0.39
Sulawesi Selatan,2024-04-01,2024,April,0.15,0.2799263737864846,1.4788470840799923,0.0,0.0714577005379102,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0,0.03525211769963869,0.0017033777846443574,0,0.39
Sulawesi Tengah,2024-04-01,2024,April,0.05,0.3073280530836617,28.302461516581484,0.0793641458308813,0.258294258061925,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0039625064981693965,0.6746618465916095,0.006157106900612658,0,0.39
Sulawesi Tenggara,2024-04-01,2024,April,0.47,0.2865770236497616,10.181122194896371,0.0,-0.2432948787287884,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0,0.2426931910625298,-0.005799558178121038,1,0.39
Sulawesi Utara,2024-04-01,2024,April,0.17,0.2777421692821024,2.240123884665494,0.0,-0.099086020764557,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0,0.05339910508267825,-0.0023619697424998045,0,0.39
Sumatera Barat,2024-04-01,2024,April,-0.3,0.2792410639765278,3.268262955595151,0.0,1.025623300105379,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0,0.07790743994040784,0.024448365000022534,0,0.39
Sumatera Selatan,2024-04-01,2024,April,0.43,0.2869025556233445,5.062825252421273,0.0681390348714495,-0.0046026505184263,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,0.0034020572593632045,0.12068544044368806,-0.00010971599400137202,1,0.39
Sumatera Utara,2024-04-01,2024,April,-0.04,0.2883509487501548,4.647492163248561,0.0001037887066236,0.7168491076250182,0.04992816915856668,0.02383756784533908,0.04842102699129036,-0.0015105982452485733,-0.007697218365051661,0.04137991495355209,0.14628115575400535,5.1819801010519505e-06,0.11078490975211927,0.017087939237882148,0,0.39
Aceh,2024-05-01,2024,Mei,0.15,0.2877003052378392,1.4336126640659357,0.0725618617172273,0.5799411319595135,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.005071662789013682,-9.912540778821284e-05,-4.0099325738099475e-05,0,0.39
Bali,2024-05-01,2024,Mei,-0.1,0.2768170256993871,1.0603687314474053,0.0004174356322392,0.3500221079855414,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-2.9176384297942017e-05,-7.331790904559122e-05,-2.4201853860967914e-05,0,0.39
Banten,2024-05-01,2024,Mei,-0.52,0.2871811184362252,6.999209870932707,0.0050096419182349,0.2467611956004288,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0003501455709888849,-0.0004839518721073319,-1.7062003394157002e-05,0,0.39
Bengkulu,2024-05-01,2024,Mei,0.3,0.2851289905273774,0.9348015629292702,0.0,0.0607593954602458,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-6.463571956989968e-05,-4.201134659958018e-06,0,0.39
Di Yogyakarta,2024-05-01,2024,Mei,-0.08,0.2711092208189328,1.412695687677658,0.0,-0.4028690310357976,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-9.767912884121752e-05,2.785589021891405e-05,0,0.39
Dki Jakarta,2024-05-01,2024,Mei,-0.1,0.2749148522676608,1.8711550438395703,0.0031066958241235,0.0372724854279303,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.00021714042659755247,-0.00012937874462515072,-2.5771607700822357e-06,0,0.39
Gorontalo,2024-05-01,2024,Mei,0.3,0.2968693360150885,0.5505314413244441,0.0,-0.8049222568187376,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-3.806582837148277e-05,5.5655372573701174e-05,0,0.39
Jambi,2024-05-01,2024,Mei,0.19,0.2929257487892158,3.62140192553813,0.5822720180213659,0.915671589026756,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.040697513225212034,-0.00025039744111626805,-6.331300074103101e-05,0,0.39
Jawa Barat,2024-05-01,2024,Mei,-0.12,0.3039456533837742,6.708955010542176,0.0089238495036349,-0.2777914255756434,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0006237264920064505,-0.0004638825520462761,1.9207550986720473e-05,0,0.39
Jawa Tengah,2024-05-01,2024,Mei,-0.22,0.2928908329960576,3.1425969384153705,0.0365844340869901,-0.2017794502973293,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0025570445496447404,-0.00021729105137151996,1.3951795206159165e-05,0,0.39
Jawa Timur,2024-05-01,2024,Mei,-0.21,0.290326201601314,4.100729782763403,0.0361820197907202,-0.1252121924725867,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.002528918071576791,-0.0002835399840796861,8.657645087830015e-06,0,0.39
Kalimantan Barat,2024-05-01,2024,Mei,0.16,0.2805618957155459,3.51850814928718,0.0,0.5709102582818649,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.00024328297583188813,-3.947489693775541e-05,0,0.39
Kalimantan Selatan,2024-05-01,2024,Mei,-0.01,0.2849205742894098,20.326680662445483,0.0,0.622581527067548,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.0014054636654304963,-4.304764410838142e-05,0,0.39
Kalimantan Tengah,2024-05-01,2024,Mei,0.22,0.2808255277609784,9.026786567622928,0.0,0.6440558570447644,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.0006241462020815626,-4.453246059286548e-05,0,0.39
Kalimantan Timur,2024-05-01,2024,Mei,0.19,0.3026603544206015,14.834025788688049,0.0984505443582406,0.6334093153656185,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.006881134945594792,-0.0010256807102095602,-4.379631838937348e-05,0,0.39
Kalimantan Utara,2024-05-01,2024,Mei,0.11,0.2884629917212736,5.347448348148918,0.0115932581362568,0.9792711604450528,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0008103030228498724,-0.0003697428262340513,-6.771051592069901e-05,0,0.39
Kepulauan Bangka Belitung,2024-05-01,2024,Mei,-0.32,0.282707060208467,7.912142372522675,0.0350617597316844,1.5862256078762176,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.002450618244078274,-0.0005470754819717721,-0.00010967764457304221,0,0.39
Kepulauan Riau,2024-05-01,2024,Mei,0.37,0.3079216048858691,27.41700072159824,0.1286690481523548,0.5600431078044311,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.008993237055509262,-0.0018957152409286725,-3.872350100664221e-05,0,0.39
Lampung,2024-05-01,2024,Mei,0.08,0.2867647016264973,5.772495453782701,0.0186421136264518,0.1885546917091267,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0013029780624467316,-0.00039913219250517024,-1.3037385323479752e-05,0,0.39
Maluku,2024-05-01,2024,Mei,1.89,0.285371153682206,0.75840692931055,0.2450981114364069,0.0649297258549906,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.017130968555819637,-5.243912670532671e-05,-4.489487093884093e-06,1,0.39
Maluku Utara,2024-05-01,2024,Mei,0.59,0.2976433117464032,57.12837341706494,0.0,0.3361744659162717,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.003950072047482562,-2.324437545593728e-05,1,0.39
Nusa Tenggara Barat,2024-05-01,2024,Mei,-0.41,0.2823304632703688,7.032903433302264,0.0,-0.6108096224550937,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.00048628157258601466,4.223369005063476e-05,0,0.39
Nusa Tenggara Timur,2024-05-01,2024,Mei,-0.24,0.2863218203108601,0.308481673267326,0.0295689558095837,-0.5003126522297743,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.002066702388010145,-2.1329590916900232e-05,3.4593511146325745e-05,0,0.39
Papua,2024-05-01,2024,Mei,0.61,0.2795603519505868,0.5213063789312734,0.0001462455093697,-1.640240509783757,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-1.022173205562291e-05,-3.604509690058264e-05,0.00011341243941158648,1,0.39
Papua Barat,2024-05-01,2024,Mei,1.35,0.3094613799023457,23.802175806861573,0.991902020524656,-1.2471076887241264,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.06932832825384969,-0.0016457725592422447,8.622974761536357e-05,1,0.39
Papua Barat Daya,2024-05-01,2024,Mei,0.09,0.2793991130813336,0.6842736438533831,0.550459692906792,-1.016318152151856,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.03847401204019097,-4.7313270652423093e-05,7.02720852010988e-05,0,0.39
Papua Pegunungan,2024-05-01,2024,Mei,1.1,0.2861036874990458,0.0,0.0,-1.5394374206490218,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.0,0.0001064425321505464,1,0.39
Papua Selatan,2024-05-01,2024,Mei,2.0,0.285952394121627,0.0024533254459693,0.0,-1.372943339654945,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-1.6963221054367105e-07,9.493050098164307e-05,1,0.39
Papua Tengah,2024-05-01,2024,Mei,1.43,0.3994204492726266,15.60619588825397,7.508623860533136e-07,-1.3909161785191035,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-5.24810242308393e-08,-0.0010790714746188625,9.617321111261302e-05,1,0.39
Riau,2024-05-01,2024,Mei,0.3,0.3017644292839022,8.171352580830526,0.0926371460730898,1.2682731376372784,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.006474811360962792,-0.0005649982572411468,-8.769320689353879e-05,0,0.39
Sulawesi Barat,2024-05-01,2024,Mei,-0.07,0.3119104535925603,3.37765161930916,0.0,-0.2394376564142932,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.00023354362201360903,1.6555626165164234e-05,0,0.39
Sulawesi Selatan,2024-05-01,2024,Mei,-0.1,0.2799263737864846,1.4788470840799923,0.0,0.0714577005379102,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.00010225308686244738,-4.940855980819214e-06,0,0.39
Sulawesi Tengah,2024-05-01,2024,Mei,0.07,0.3073280530836617,28.302461516581484,0.0793641458308813,0.258294258061925,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.005547103887175685,-0.0019569393529801494,-1.7859443001240552e-05,0,0.39
Sulawesi Tenggara,2024-05-01,2024,Mei,0.1,0.2865770236497616,10.181122194896371,0.0,-0.2432948787287884,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.0007039613380984414,1.6822329120877347e-05,0,0.39
Sulawesi Utara,2024-05-01,2024,Mei,-0.07,0.2777421692821024,2.240123884665494,0.0,-0.099086020764557,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.00015489064733413218,6.8511826524617675e-06,0,0.39
Sumatera Barat,2024-05-01,2024,Mei,0.51,0.2792410639765278,3.268262955595151,0.0,1.025623300105379,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.0,-0.00022598007561795572,-7.0915478363382e-05,1,0.39
Sumatera Selatan,2024-05-01,2024,Mei,0.06,0.2869025556233445,5.062825252421273,0.0681390348714495,-0.0046026505184263,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-0.004762532265001003,-0.0003500629077057586,3.1824468420338433e-07,0,0.39
Sumatera Utara,2024-05-01,2024,Mei,0.48,0.2883509487501548,4.647492163248561,0.0001037887066236,0.7168491076250182,-0.06989433111264276,-6.914378637468133e-05,-0.07085391709217959,0.07366314590459933,-0.08534069664594135,0.07663383080186037,0.03716173266746381,-7.2542422265028365e-06,-0.0003213452053136641,-4.95656615605052e-05,1,0.39
Aceh,2024-06-01,2024,Juni,0.03,0.2877003052378392,1.4336126640659357,0.0725618617172273,0.5799411319595135,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-8.953749151595665e-05,0.023877225746372906,0.009659084126762054,0,0.39
Bali,2024-06-01,2024,Juni,-0.55,0.2768170256993871,1.0603687314474053,0.0004174356322392,0.3500221079855414,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-5.150934457240049e-07,0.017660742130553814,0.005829717536736059,0,0.39
Banten,2024-06-01,2024,Juni,-0.08,0.2871811184362252,6.999209870932707,0.0050096419182349,0.2467611956004288,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-6.181632611631922e-06,0.11657382661542633,0.004109877737886201,0,0.39
Bengkulu,2024-06-01,2024,Juni,-0.04,0.2851289905273774,0.9348015629292702,0.0,0.0607593954602458,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.0,0.015569385305805183,0.0010119649735116385,0,0.39
Di Yogyakarta,2024-06-01,2024,Juni,-0.25,0.2711092208189328,1.412695687677658,0.0,-0.4028690310357976,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.0,0.023528847568868548,-0.006709898036881341,0,0.39
Dki Jakarta,2024-06-01,2024,Juni,0.12,0.2749148522676608,1.8711550438395703,0.0031066958241235,0.0372724854279303,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-3.83349798933115e-06,0.031164618245983107,0.0006207838218776746,0,0.39
Gorontalo,2024-06-01,2024,Juni,-0.14,0.2968693360150885,0.5505314413244441,0.0,-0.8049222568187376,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.0,0.009169257383440092,-0.013406208605769541,0,0.39
Jambi,2024-06-01,2024,Juni,-0.13,0.2929257487892158,3.62140192553813,0.5822720180213659,0.915671589026756,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.0007184928093043857,0.060315476740547616,0.015250770161811488,0,0.39
Jawa Barat,2024-06-01,2024,Juni,-0.04,0.3039456533837742,6.708955010542176,0.0089238495036349,-0.2777914255756434,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-1.1011557315537902e-05,0.11173954954795762,-0.004626695023790137,0,0.39
Jawa Tengah,2024-06-01,2024,Juni,-0.28,0.2928908329960576,3.1425969384153705,0.0365844340869901,-0.2017794502973293,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-4.514325265585427e-05,0.05234084380615727,-0.0033606940050766552,0,0.39
Jawa Timur,2024-06-01,2024,Juni,-0.37,0.290326201601314,4.100729782763403,0.0361820197907202,-0.1252121924725867,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-4.4646694742572234e-05,0.06829881822487385,-0.0020854445979759714,0,0.39
Kalimantan Barat,2024-06-01,2024,Juni,-0.29,0.2805618957155459,3.51850814928718,0.0,0.5709102582818649,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.0,0.05860175169819705,0.00950867236290624,0,0.39
Kalimantan Selatan,2024-06-01,2024,Juni,-0.32,0.2849205742894098,20.326680662445483,0.0,0.622581527067548,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.0,0.33854663467825036,0.010369272007651371,0,0.39
Kalimantan Tengah,2024-06-01,2024,Juni,-0.28,0.2808255277609784,9.026786567622928,0.0,0.6440558570447644,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.0,0.15034369187851027,0.010726933067343654,0,0.39
Kalimantan Timur,2024-06-01,2024,Juni,-0.05,0.3026603544206015,14.834025788688049,0.0984505443582406,0.6334093153656185,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-0.00012148275377179941,0.24706490906649212,0.010549611894433422,0,0.39
Kalimantan Utara,2024-06-01,2024,Juni,-0.08,0.2884629917212736,5.347448348148918,0.0115932581362568,0.9792711604450528,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-1.4305466087165512e-05,0.0890632697214707,0.016310039071881183,0,0.39
Kepulauan Bangka Belitung,2024-06-01,2024,Juni,-0.31,0.282707060208467,7.912142372522675,0.0350617597316844,1.5862256078762176,-0.0012339469991120566,0.01665528377703751,0.0009796229595453454,-0.0308535540787096,0.016759201592921436,-0.11224522639371948,-0.029068557937060646,-4.326435320449991e-05,0.131778976498688,0.02641903763358223,0,0.39
