province_code,province,area_type,year,period,value,date,metric
6400,Kalimantan Timur,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.315,2016-03-01,gini
6400,Kalimantan Timur,Perkotaan+Perdesaan,2016,Semester 2 (September),0.328,2016-09-01,gini
6500,Kalimantan Utara,Perkotaan,2015,Semester 1 (Maret),0.298,2015-03-01,gini
6500,Kalimantan Utara,Perkotaan,2015,Semester 2 (September),0.322,2015-09-01,gini
6500,Kalimantan Utara,Perkotaan,2016,Semester 1 (Maret),0.304,2016-03-01,gini
6500,Kalimantan Utara,Perkotaan,2016,Semester 2 (September),0.308,2016-09-01,gini
6500,Kalimantan Utara,Perdesaan,2015,Semester 1 (Maret),0.27,2015-03-01,gini
6500,Kalimantan Utara,Perdesaan,2015,Semester 2 (September),0.282,2015-09-01,gini
6500,Kalimantan Utara,Perdesaan,2016,Semester 1 (Maret),0.268,2016-03-01,gini
6500,Kalimantan Utara,Perdesaan,2016,Semester 2 (September),0.28,2016-09-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.294,2015-03-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2015,Semester 2 (September),0.314,2015-09-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.3,2016-03-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2016,Semester 2 (September),0.305,2016-09-01,gini
7100,Sulawesi Utara,Perkotaan,2015,Semester 1 (Maret),0.386,2015-03-01,gini
7100,Sulawesi Utara,Perkotaan,2015,Semester 2 (September),0.356,2015-09-01,gini
7100,Sulawesi Utara,Perkotaan,2016,Semester 1 (Maret),0.386,2016-03-01,gini
7100,Sulawesi Utara,Perkotaan,2016,Semester 2 (September),0.388,2016-09-01,gini
7100,Sulawesi Utara,Perdesaan,2015,Semester 1 (Maret),0.324,2015-03-01,gini
7100,Sulawesi Utara,Perdesaan,2015,Semester 2 (September),0.345,2015-09-01,gini
7100,Sulawesi Utara,Perdesaan,2016,Semester 1 (Maret),0.355,2016-03-01,gini
7100,Sulawesi Utara,Perdesaan,2016,Semester 2 (September),0.35,2016-09-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.368,2015-03-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2015,Semester 2 (September),0.366,2015-09-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.386,2016-03-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2016,Semester 2 (September),0.379,2016-09-01,gini
7200,Sulawesi Tengah,Perkotaan,2015,Semester 1 (Maret),0.425,2015-03-01,gini
7200,Sulawesi Tengah,Perkotaan,2015,Semester 2 (September),0.415,2015-09-01,gini
7200,Sulawesi Tengah,Perkotaan,2016,Semester 1 (Maret),0.387,2016-03-01,gini
7200,Sulawesi Tengah,Perkotaan,2016,Semester 2 (September),0.372,2016-09-01,gini
7200,Sulawesi Tengah,Perdesaan,2015,Semester 1 (Maret),0.329,2015-03-01,gini
7200,Sulawesi Tengah,Perdesaan,2015,Semester 2 (September),0.303,2015-09-01,gini
7200,Sulawesi Tengah,Perdesaan,2016,Semester 1 (Maret),0.32,2016-03-01,gini
7200,Sulawesi Tengah,Perdesaan,2016,Semester 2 (September),0.308,2016-09-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.374,2015-03-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2015,Semester 2 (September),0.37,2015-09-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.362,2016-03-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2016,Semester 2 (September),0.347,2016-09-01,gini
7300,Sulawesi Selatan,Perkotaan,2015,Semester 1 (Maret),0.421,2015-03-01,gini
7300,Sulawesi Selatan,Perkotaan,2015,Semester 2 (September),0.386,2015-09-01,gini
7300,Sulawesi Selatan,Perkotaan,2016,Semester 1 (Maret),0.422,2016-03-01,gini
7300,Sulawesi Selatan,Perkotaan,2016,Semester 2 (September),0.409,2016-09-01,gini
7300,Sulawesi Selatan,Perdesaan,2015,Semester 1 (Maret),0.38,2015-03-01,gini
7300,Sulawesi Selatan,Perdesaan,2015,Semester 2 (September),0.346,2015-09-01,gini
7300,Sulawesi Selatan,Perdesaan,2016,Semester 1 (Maret),0.367,2016-03-01,gini
7300,Sulawesi Selatan,Perdesaan,2016,Semester 2 (September),0.34,2016-09-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.424,2015-03-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2015,Semester 2 (September),0.404,2015-09-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.426,2016-03-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2016,Semester 2 (September),0.4,2016-09-01,gini
7400,Sulawesi Tenggara,Perkotaan,2015,Semester 1 (Maret),0.414,2015-03-01,gini
7400,Sulawesi Tenggara,Perkotaan,2015,Semester 2 (September),0.411,2015-09-01,gini
7400,Sulawesi Tenggara,Perkotaan,2016,Semester 1 (Maret),0.407,2016-03-01,gini
7400,Sulawesi Tenggara,Perkotaan,2016,Semester 2 (September),0.395,2016-09-01,gini
7400,Sulawesi Tenggara,Perdesaan,2015,Semester 1 (Maret),0.369,2015-03-01,gini
7400,Sulawesi Tenggara,Perdesaan,2015,Semester 2 (September),0.355,2015-09-01,gini
7400,Sulawesi Tenggara,Perdesaan,2016,Semester 1 (Maret),0.367,2016-03-01,gini
7400,Sulawesi Tenggara,Perdesaan,2016,Semester 2 (September),0.352,2016-09-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.399,2015-03-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2015,Semester 2 (September),0.381,2015-09-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.402,2016-03-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2016,Semester 2 (September),0.388,2016-09-01,gini
7500,Gorontalo,Perkotaan,2015,Semester 1 (Maret),0.423,2015-03-01,gini
7500,Gorontalo,Perkotaan,2015,Semester 2 (September),0.391,2015-09-01,gini
7500,Gorontalo,Perkotaan,2016,Semester 1 (Maret),0.414,2016-03-01,gini
7500,Gorontalo,Perkotaan,2016,Semester 2 (September),0.402,2016-09-01,gini
7500,Gorontalo,Perdesaan,2015,Semester 1 (Maret),0.369,2015-03-01,gini
7500,Gorontalo,Perdesaan,2015,Semester 2 (September),0.366,2015-09-01,gini
7500,Gorontalo,Perdesaan,2016,Semester 1 (Maret),0.392,2016-03-01,gini
7500,Gorontalo,Perdesaan,2016,Semester 2 (September),0.397,2016-09-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.42,2015-03-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2015,Semester 2 (September),0.401,2015-09-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.419,2016-03-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2016,Semester 2 (September),0.41,2016-09-01,gini
7600,Sulawesi Barat,Perkotaan,2015,Semester 1 (Maret),0.395,2015-03-01,gini
7600,Sulawesi Barat,Perkotaan,2015,Semester 2 (September),0.383,2015-09-01,gini
7600,Sulawesi Barat,Perkotaan,2016,Semester 1 (Maret),0.393,2016-03-01,gini
7600,Sulawesi Barat,Perkotaan,2016,Semester 2 (September),0.441,2016-09-01,gini
7600,Sulawesi Barat,Perdesaan,2015,Semester 1 (Maret),0.348,2015-03-01,gini
7600,Sulawesi Barat,Perdesaan,2015,Semester 2 (September),0.339,2015-09-01,gini
7600,Sulawesi Barat,Perdesaan,2016,Semester 1 (Maret),0.347,2016-03-01,gini
7600,Sulawesi Barat,Perdesaan,2016,Semester 2 (September),0.341,2016-09-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.363,2015-03-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2015,Semester 2 (September),0.362,2015-09-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.364,2016-03-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2016,Semester 2 (September),0.371,2016-09-01,gini
8100,Maluku,Perkotaan,2015,Semester 1 (Maret),0.312,2015-03-01,gini
8100,Maluku,Perkotaan,2015,Semester 2 (September),0.328,2015-09-01,gini
8100,Maluku,Perkotaan,2016,Semester 1 (Maret),0.327,2016-03-01,gini
8100,Maluku,Perkotaan,2016,Semester 2 (September),0.338,2016-09-01,gini
8100,Maluku,Perdesaan,2015,Semester 1 (Maret),0.323,2015-03-01,gini
8100,Maluku,Perdesaan,2015,Semester 2 (September),0.307,2015-09-01,gini
8100,Maluku,Perdesaan,2016,Semester 1 (Maret),0.313,2016-03-01,gini
8100,Maluku,Perdesaan,2016,Semester 2 (September),0.303,2016-09-01,gini
8100,Maluku,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.34,2015-03-01,gini
8100,Maluku,Perkotaan+Perdesaan,2015,Semester 2 (September),0.338,2015-09-01,gini
8100,Maluku,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.348,2016-03-01,gini
8100,Maluku,Perkotaan+Perdesaan,2016,Semester 2 (September),0.344,2016-09-01,gini
8200,Maluku Utara,Perkotaan,2015,Semester 1 (Maret),0.282,2015-03-01,gini
8200,Maluku Utara,Perkotaan,2015,Semester 2 (September),0.315,2015-09-01,gini
8200,Maluku Utara,Perkotaan,2016,Semester 1 (Maret),0.295,2016-03-01,gini
8200,Maluku Utara,Perkotaan,2016,Semester 2 (September),0.326,2016-09-01,gini
8200,Maluku Utara,Perdesaan,2015,Semester 1 (Maret),0.263,2015-03-01,gini
8200,Maluku Utara,Perdesaan,2015,Semester 2 (September),0.256,2015-09-01,gini
8200,Maluku Utara,Perdesaan,2016,Semester 1 (Maret),0.249,2016-03-01,gini
8200,Maluku Utara,Perdesaan,2016,Semester 2 (September),0.251,2016-09-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.28,2015-03-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2015,Semester 2 (September),0.286,2015-09-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.286,2016-03-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2016,Semester 2 (September),0.309,2016-09-01,gini
9100,Papua Barat,Perkotaan,2015,Semester 1 (Maret),0.343,2015-03-01,gini
9100,Papua Barat,Perkotaan,2015,Semester 2 (September),0.349,2015-09-01,gini
9100,Papua Barat,Perkotaan,2016,Semester 1 (Maret),0.326,2016-03-01,gini
9100,Papua Barat,Perkotaan,2016,Semester 2 (September),0.357,2016-09-01,gini
9100,Papua Barat,Perdesaan,2015,Semester 1 (Maret),0.476,2015-03-01,gini
9100,Papua Barat,Perdesaan,2015,Semester 2 (September),0.461,2015-09-01,gini
9100,Papua Barat,Perdesaan,2016,Semester 1 (Maret),0.376,2016-03-01,gini
9100,Papua Barat,Perdesaan,2016,Semester 2 (September),0.394,2016-09-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.44,2015-03-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2015,Semester 2 (September),0.428,2015-09-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.373,2016-03-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2016,Semester 2 (September),0.401,2016-09-01,gini
9400,Papua,Perkotaan,2015,Semester 1 (Maret),0.339,2015-03-01,gini
9400,Papua,Perkotaan,2015,Semester 2 (September),0.347,2015-09-01,gini
9400,Papua,Perkotaan,2016,Semester 1 (Maret),0.312,2016-03-01,gini
9400,Papua,Perkotaan,2016,Semester 2 (September),0.318,2016-09-01,gini
9400,Papua,Perdesaan,2015,Semester 1 (Maret),0.38,2015-03-01,gini
9400,Papua,Perdesaan,2015,Semester 2 (September),0.387,2015-09-01,gini
9400,Papua,Perdesaan,2016,Semester 1 (Maret),0.383,2016-03-01,gini
9400,Papua,Perdesaan,2016,Semester 2 (September),0.392,2016-09-01,gini
9400,Papua,Perkotaan+Perdesaan,2015,Semester 1 (Maret),0.421,2015-03-01,gini
9400,Papua,Perkotaan+Perdesaan,2015,Semester 2 (September),0.392,2015-09-01,gini
9400,Papua,Perkotaan+Perdesaan,2016,Semester 1 (Maret),0.39,2016-03-01,gini
9400,Papua,Perkotaan+Perdesaan,2016,Semester 2 (September),0.399,2016-09-01,gini
1100,Aceh,Perkotaan,2017,Semester 1 (Maret),0.347,2017-03-01,gini
1100,Aceh,Perkotaan,2017,Semester 2 (September),0.334,2017-09-01,gini
1100,Aceh,Perkotaan,2018,Semester 1 (Maret),0.344,2018-03-01,gini
1100,Aceh,Perkotaan,2018,Semester 2 (September),0.338,2018-09-01,gini
1100,Aceh,Perdesaan,2017,Semester 1 (Maret),0.293,2017-03-01,gini
1100,Aceh,Perdesaan,2017,Semester 2 (September),0.299,2017-09-01,gini
1100,Aceh,Perdesaan,2018,Semester 1 (Maret),0.285,2018-03-01,gini
1100,Aceh,Perdesaan,2018,Semester 2 (September),0.273,2018-09-01,gini
1100,Aceh,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.329,2017-03-01,gini
1100,Aceh,Perkotaan+Perdesaan,2017,Semester 2 (September),0.329,2017-09-01,gini
1100,Aceh,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.325,2018-03-01,gini
1100,Aceh,Perkotaan+Perdesaan,2018,Semester 2 (September),0.318,2018-09-01,gini
1200,Sumatera Utara,Perkotaan,2017,Semester 1 (Maret),0.342,2017-03-01,gini
1200,Sumatera Utara,Perkotaan,2017,Semester 2 (September),0.365,2017-09-01,gini
1200,Sumatera Utara,Perkotaan,2018,Semester 1 (Maret),0.335,2018-03-01,gini
1200,Sumatera Utara,Perkotaan,2018,Semester 2 (September),0.33,2018-09-01,gini
1200,Sumatera Utara,Perdesaan,2017,Semester 1 (Maret),0.256,2017-03-01,gini
1200,Sumatera Utara,Perdesaan,2017,Semester 2 (September),0.264,2017-09-01,gini
1200,Sumatera Utara,Perdesaan,2018,Semester 1 (Maret),0.272,2018-03-01,gini
1200,Sumatera Utara,Perdesaan,2018,Semester 2 (September),0.257,2018-09-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.315,2017-03-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2017,Semester 2 (September),0.335,2017-09-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.318,2018-03-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2018,Semester 2 (September),0.311,2018-09-01,gini
1300,Sumatera Barat,Perkotaan,2017,Semester 1 (Maret),0.336,2017-03-01,gini
1300,Sumatera Barat,Perkotaan,2017,Semester 2 (September),0.309,2017-09-01,gini
1300,Sumatera Barat,Perkotaan,2018,Semester 1 (Maret),0.338,2018-03-01,gini
1300,Sumatera Barat,Perkotaan,2018,Semester 2 (September),0.308,2018-09-01,gini
1300,Sumatera Barat,Perdesaan,2017,Semester 1 (Maret),0.276,2017-03-01,gini
1300,Sumatera Barat,Perdesaan,2017,Semester 2 (September),0.288,2017-09-01,gini
1300,Sumatera Barat,Perdesaan,2018,Semester 1 (Maret),0.28,2018-03-01,gini
1300,Sumatera Barat,Perdesaan,2018,Semester 2 (September),0.262,2018-09-01,gini
1300,Sumatera Barat,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.318,2017-03-01,gini
1300,Sumatera Barat,Perkotaan+Perdesaan,2017,Semester 2 (September),0.312,2017-09-01,gini
1300,Sumatera Barat,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.321,2018-03-01,gini
1300,Sumatera Barat,Perkotaan+Perdesaan,2018,Semester 2 (September),0.305,2018-09-01,gini
1400,Riau,Perkotaan,2017,Semester 1 (Maret),0.353,2017-03-01,gini
1400,Riau,Perkotaan,2017,Semester 2 (September),0.343,2017-09-01,gini
1400,Riau,Perkotaan,2018,Semester 1 (Maret),0.356,2018-03-01,gini
1400,Riau,Perkotaan,2018,Semester 2 (September),0.379,2018-09-01,gini
1400,Riau,Perdesaan,2017,Semester 1 (Maret),0.289,2017-03-01,gini
1400,Riau,Perdesaan,2017,Semester 2 (September),0.299,2017-09-01,gini
1400,Riau,Perdesaan,2018,Semester 1 (Maret),0.288,2018-03-01,gini
1400,Riau,Perdesaan,2018,Semester 2 (September),0.292,2018-09-01,gini
1400,Riau,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.325,2017-03-01,gini
1400,Riau,Perkotaan+Perdesaan,2017,Semester 2 (September),0.325,2017-09-01,gini
1400,Riau,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.327,2018-03-01,gini
1400,Riau,Perkotaan+Perdesaan,2018,Semester 2 (September),0.347,2018-09-01,gini
1500,Jambi,Perkotaan,2017,Semester 1 (Maret),0.384,2017-03-01,gini
1500,Jambi,Perkotaan,2017,Semester 2 (September),0.379,2017-09-01,gini
1500,Jambi,Perkotaan,2018,Semester 1 (Maret),0.354,2018-03-01,gini
1500,Jambi,Perkotaan,2018,Semester 2 (September),0.351,2018-09-01,gini
1500,Jambi,Perdesaan,2017,Semester 1 (Maret),0.284,2017-03-01,gini
1500,Jambi,Perdesaan,2017,Semester 2 (September),0.295,2017-09-01,gini
1500,Jambi,Perdesaan,2018,Semester 1 (Maret),0.308,2018-03-01,gini
1500,Jambi,Perdesaan,2018,Semester 2 (September),0.295,2018-09-01,gini
1500,Jambi,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.335,2017-03-01,gini
1500,Jambi,Perkotaan+Perdesaan,2017,Semester 2 (September),0.334,2017-09-01,gini
1500,Jambi,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.334,2018-03-01,gini
1500,Jambi,Perkotaan+Perdesaan,2018,Semester 2 (September),0.335,2018-09-01,gini
1600,Sumatera Selatan,Perkotaan,2017,Semester 1 (Maret),0.384,2017-03-01,gini
1600,Sumatera Selatan,Perkotaan,2017,Semester 2 (September),0.387,2017-09-01,gini
1600,Sumatera Selatan,Perkotaan,2018,Semester 1 (Maret),0.381,2018-03-01,gini
1600,Sumatera Selatan,Perkotaan,2018,Semester 2 (September),0.354,2018-09-01,gini
1600,Sumatera Selatan,Perdesaan,2017,Semester 1 (Maret),0.317,2017-03-01,gini
1600,Sumatera Selatan,Perdesaan,2017,Semester 2 (September),0.328,2017-09-01,gini
1600,Sumatera Selatan,Perdesaan,2018,Semester 1 (Maret),0.316,2018-03-01,gini
1600,Sumatera Selatan,Perdesaan,2018,Semester 2 (September),0.296,2018-09-01,gini
1600,Sumatera Selatan,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.361,2017-03-01,gini
1600,Sumatera Selatan,Perkotaan+Perdesaan,2017,Semester 2 (September),0.365,2017-09-01,gini
1600,Sumatera Selatan,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.358,2018-03-01,gini
1600,Sumatera Selatan,Perkotaan+Perdesaan,2018,Semester 2 (September),0.341,2018-09-01,gini
1700,Bengkulu,Perkotaan,2017,Semester 1 (Maret),0.39,2017-03-01,gini
1700,Bengkulu,Perkotaan,2017,Semester 2 (September),0.379,2017-09-01,gini
1700,Bengkulu,Perkotaan,2018,Semester 1 (Maret),0.394,2018-03-01,gini
1700,Bengkulu,Perkotaan,2018,Semester 2 (September),0.388,2018-09-01,gini
1700,Bengkulu,Perdesaan,2017,Semester 1 (Maret),0.305,2017-03-01,gini
1700,Bengkulu,Perdesaan,2017,Semester 2 (September),0.317,2017-09-01,gini
1700,Bengkulu,Perdesaan,2018,Semester 1 (Maret),0.318,2018-03-01,gini
1700,Bengkulu,Perdesaan,2018,Semester 2 (September),0.316,2018-09-01,gini
1700,Bengkulu,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.351,2017-03-01,gini
1700,Bengkulu,Perkotaan+Perdesaan,2017,Semester 2 (September),0.349,2017-09-01,gini
1700,Bengkulu,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.362,2018-03-01,gini
1700,Bengkulu,Perkotaan+Perdesaan,2018,Semester 2 (September),0.355,2018-09-01,gini
1800,Lampung,Perkotaan,2017,Semester 1 (Maret),0.364,2017-03-01,gini
1800,Lampung,Perkotaan,2017,Semester 2 (September),0.36,2017-09-01,gini
1800,Lampung,Perkotaan,2018,Semester 1 (Maret),0.367,2018-03-01,gini
1800,Lampung,Perkotaan,2018,Semester 2 (September),0.338,2018-09-01,gini
1800,Lampung,Perdesaan,2017,Semester 1 (Maret),0.297,2017-03-01,gini
1800,Lampung,Perdesaan,2017,Semester 2 (September),0.301,2017-09-01,gini
1800,Lampung,Perdesaan,2018,Semester 1 (Maret),0.317,2018-03-01,gini
1800,Lampung,Perdesaan,2018,Semester 2 (September),0.294,2018-09-01,gini
1800,Lampung,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.334,2017-03-01,gini
1800,Lampung,Perkotaan+Perdesaan,2017,Semester 2 (September),0.333,2017-09-01,gini
1800,Lampung,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.346,2018-03-01,gini
1800,Lampung,Perkotaan+Perdesaan,2018,Semester 2 (September),0.326,2018-09-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan,2017,Semester 1 (Maret),0.303,2017-03-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan,2017,Semester 2 (September),0.288,2017-09-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan,2018,Semester 1 (Maret),0.296,2018-03-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan,2018,Semester 2 (September),0.289,2018-09-01,gini
1900,Kepulauan Bangka Belitung,Perdesaan,2017,Semester 1 (Maret),0.219,2017-03-01,gini
1900,Kepulauan Bangka Belitung,Perdesaan,2017,Semester 2 (September),0.236,2017-09-01,gini
1900,Kepulauan Bangka Belitung,Perdesaan,2018,Semester 1 (Maret),0.238,2018-03-01,gini
1900,Kepulauan Bangka Belitung,Perdesaan,2018,Semester 2 (September),0.222,2018-09-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.282,2017-03-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan+Perdesaan,2017,Semester 2 (September),0.276,2017-09-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.281,2018-03-01,gini
1900,Kepulauan Bangka Belitung,Perkotaan+Perdesaan,2018,Semester 2 (September),0.272,2018-09-01,gini
2100,Kepulauan Riau,Perkotaan,2017,Semester 1 (Maret),0.327,2017-03-01,gini
2100,Kepulauan Riau,Perkotaan,2017,Semester 2 (September),0.355,2017-09-01,gini
2100,Kepulauan Riau,Perkotaan,2018,Semester 1 (Maret),0.325,2018-03-01,gini
2100,Kepulauan Riau,Perkotaan,2018,Semester 2 (September),0.333,2018-09-01,gini
2100,Kepulauan Riau,Perdesaan,2017,Semester 1 (Maret),0.279,2017-03-01,gini
2100,Kepulauan Riau,Perdesaan,2017,Semester 2 (September),0.286,2017-09-01,gini
2100,Kepulauan Riau,Perdesaan,2018,Semester 1 (Maret),0.289,2018-03-01,gini
2100,Kepulauan Riau,Perdesaan,2018,Semester 2 (September),0.262,2018-09-01,gini
2100,Kepulauan Riau,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.334,2017-03-01,gini
2100,Kepulauan Riau,Perkotaan+Perdesaan,2017,Semester 2 (September),0.359,2017-09-01,gini
2100,Kepulauan Riau,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.33,2018-03-01,gini
2100,Kepulauan Riau,Perkotaan+Perdesaan,2018,Semester 2 (September),0.339,2018-09-01,gini
3100,Dki Jakarta,Perkotaan,2017,Semester 1 (Maret),0.413,2017-03-01,gini
3100,Dki Jakarta,Perkotaan,2017,Semester 2 (September),0.409,2017-09-01,gini
3100,Dki Jakarta,Perkotaan,2018,Semester 1 (Maret),0.394,2018-03-01,gini
3100,Dki Jakarta,Perkotaan,2018,Semester 2 (September),0.39,2018-09-01,gini
3100,Dki Jakarta,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.413,2017-03-01,gini
3100,Dki Jakarta,Perkotaan+Perdesaan,2017,Semester 2 (September),0.409,2017-09-01,gini
3100,Dki Jakarta,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.394,2018-03-01,gini
3100,Dki Jakarta,Perkotaan+Perdesaan,2018,Semester 2 (September),0.39,2018-09-01,gini
3200,Jawa Barat,Perkotaan,2017,Semester 1 (Maret),0.412,2017-03-01,gini
3200,Jawa Barat,Perkotaan,2017,Semester 2 (September),0.399,2017-09-01,gini
3200,Jawa Barat,Perkotaan,2018,Semester 1 (Maret),0.418,2018-03-01,gini
3200,Jawa Barat,Perkotaan,2018,Semester 2 (September),0.413,2018-09-01,gini
3200,Jawa Barat,Perdesaan,2017,Semester 1 (Maret),0.324,2017-03-01,gini
3200,Jawa Barat,Perdesaan,2017,Semester 2 (September),0.326,2017-09-01,gini
3200,Jawa Barat,Perdesaan,2018,Semester 1 (Maret),0.322,2018-03-01,gini
3200,Jawa Barat,Perdesaan,2018,Semester 2 (September),0.315,2018-09-01,gini
3200,Jawa Barat,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.403,2017-03-01,gini
3200,Jawa Barat,Perkotaan+Perdesaan,2017,Semester 2 (September),0.393,2017-09-01,gini
3200,Jawa Barat,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.407,2018-03-01,gini
3200,Jawa Barat,Perkotaan+Perdesaan,2018,Semester 2 (September),0.405,2018-09-01,gini
3300,Jawa Tengah,Perkotaan,2017,Semester 1 (Maret),0.386,2017-03-01,gini
3300,Jawa Tengah,Perkotaan,2017,Semester 2 (September),0.383,2017-09-01,gini
3300,Jawa Tengah,Perkotaan,2018,Semester 1 (Maret),0.4,2018-03-01,gini
3300,Jawa Tengah,Perkotaan,2018,Semester 2 (September),0.377,2018-09-01,gini
3300,Jawa Tengah,Perdesaan,2017,Semester 1 (Maret),0.327,2017-03-01,gini
3300,Jawa Tengah,Perdesaan,2017,Semester 2 (September),0.323,2017-09-01,gini
3300,Jawa Tengah,Perdesaan,2018,Semester 1 (Maret),0.336,2018-03-01,gini
3300,Jawa Tengah,Perdesaan,2018,Semester 2 (September),0.315,2018-09-01,gini
3300,Jawa Tengah,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.365,2017-03-01,gini
3300,Jawa Tengah,Perkotaan+Perdesaan,2017,Semester 2 (September),0.365,2017-09-01,gini
3300,Jawa Tengah,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.378,2018-03-01,gini
3300,Jawa Tengah,Perkotaan+Perdesaan,2018,Semester 2 (September),0.357,2018-09-01,gini
3400,Di Yogyakarta,Perkotaan,2017,Semester 1 (Maret),0.435,2017-03-01,gini
3400,Di Yogyakarta,Perkotaan,2017,Semester 2 (September),0.447,2017-09-01,gini
3400,Di Yogyakarta,Perkotaan,2018,Semester 1 (Maret),0.442,2018-03-01,gini
3400,Di Yogyakarta,Perkotaan,2018,Semester 2 (September),0.421,2018-09-01,gini
3400,Di Yogyakarta,Perdesaan,2017,Semester 1 (Maret),0.34,2017-03-01,gini
3400,Di Yogyakarta,Perdesaan,2017,Semester 2 (September),0.317,2017-09-01,gini
