province_code,province,area_type,year,period,value
7300,SULAWESI SELATAN,Perkotaan,2007,Tahunan,0.22
7300,SULAWESI SELATAN,Perkotaan,2008,Tahunan,0.35
7300,SULAWESI SELATAN,Perdesaan,2007,Tahunan,0.89
7300,SULAWESI SELATAN,Perdesaan,2008,Tahunan,0.82
7300,SULAWESI SELATAN,Perkotaan+Perdesaan,2007,Tahunan,0.68
7300,SULAWESI SELATAN,Perkotaan+Perdesaan,2008,Tahunan,0.67
7400,SULAWESI TENGGARA,Perkotaan,2007,Tahunan,0.15
7400,SULAWESI TENGGARA,Perkotaan,2008,Tahunan,0.17
7400,SULAWESI TENGGARA,Perdesaan,2007,Tahunan,1.52
7400,SULAWESI TENGGARA,Perdesaan,2008,Tahunan,1.35
7400,SULAWESI TENGGARA,Perkotaan+Perdesaan,2007,Tahunan,1.21
7400,SULAWESI TENGGARA,Perkotaan+Perdesaan,2008,Tahunan,1.08
7500,GORONTALO,Perkotaan,2007,Tahunan,0.44
7500,GORONTALO,Perkotaan,2008,Tahunan,0.33
7500,GORONTALO,Perdesaan,2007,Tahunan,2.25
7500,GORONTALO,Perdesaan,2008,Tahunan,1.7
7500,GORONTALO,Perkotaan+Perdesaan,2007,Tahunan,1.68
7500,GORONTALO,Perkotaan+Perdesaan,2008,Tahunan,1.27
7600,SULAWESI BARAT,Perkotaan,2007,Tahunan,0.4
7600,SULAWESI BARAT,Perkotaan,2008,Tahunan,0.7
7600,SULAWESI BARAT,Perdesaan,2007,Tahunan,0.66
7600,SULAWESI BARAT,Perdesaan,2008,Tahunan,0.63
7600,SULAWESI BARAT,Perkotaan+Perdesaan,2007,Tahunan,0.57
7600,SULAWESI BARAT,Perkotaan+Perdesaan,2008,Tahunan,0.66
8100,MALUKU,Perkotaan,2007,Tahunan,0.58
8100,MALUKU,Perkotaan,2008,Tahunan,0.4
8100,MALUKU,Perdesaan,2007,Tahunan,2.29
8100,MALUKU,Perdesaan,2008,Tahunan,2.23
8100,MALUKU,Perkotaan+Perdesaan,2007,Tahunan,1.84
8100,MALUKU,Perkotaan+Perdesaan,2008,Tahunan,1.75
8200,MALUKU UTARA,Perkotaan,2007,Tahunan,0.49
8200,MALUKU UTARA,Perkotaan,2008,Tahunan,0.06
8200,MALUKU UTARA,Perdesaan,2007,Tahunan,0.71
8200,MALUKU UTARA,Perdesaan,2008,Tahunan,0.53
8200,MALUKU UTARA,Perkotaan+Perdesaan,2007,Tahunan,0.64
8200,MALUKU UTARA,Perkotaan+Perdesaan,2008,Tahunan,0.39
9100,PAPUA BARAT,Perkotaan,2007,Tahunan,0.12
9100,PAPUA BARAT,Perkotaan,2008,Tahunan,0.24
9100,PAPUA BARAT,Perdesaan,2007,Tahunan,7.29
9100,PAPUA BARAT,Perdesaan,2008,Tahunan,4.46
9100,PAPUA BARAT,Perkotaan+Perdesaan,2007,Tahunan,5.66
9100,PAPUA BARAT,Perkotaan+Perdesaan,2008,Tahunan,3.5
9400,PAPUA,Perkotaan,2007,Tahunan,0.29
9400,PAPUA,Perkotaan,2008,Tahunan,0.54
9400,PAPUA,Perdesaan,2007,Tahunan,4.94
9400,PAPUA,Perdesaan,2008,Tahunan,5.04
9400,PAPUA,Perkotaan+Perdesaan,2007,Tahunan,3.88
9400,PAPUA,Perkotaan+Perdesaan,2008,Tahunan,4.01
9999,INDONESIA,Perkotaan,2007,Tahunan,0.57
9999,INDONESIA,Perkotaan,2008,Tahunan,0.56
9999,INDONESIA,Perdesaan,2007,Tahunan,1.09
9999,INDONESIA,Perdesaan,2008,Tahunan,0.95
9999,INDONESIA,Perkotaan+Perdesaan,2007,Tahunan,0.84
9999,INDONESIA,Perkotaan+Perdesaan,2008,Tahunan,0.76
1100,ACEH,Perkotaan,2009,Tahunan,1.04
1100,ACEH,Perkotaan,2010,Tahunan,0.79
1100,ACEH,Perdesaan,2009,Tahunan,1.46
1100,ACEH,Perdesaan,2010,Tahunan,1.45
1100,ACEH,Perkotaan+Perdesaan,2009,Tahunan,1.34
1100,ACEH,Perkotaan+Perdesaan,2010,Tahunan,1.26
1200,SUMATERA UTARA,Perkotaan,2009,Tahunan,0.49
1200,SUMATERA UTARA,Perkotaan,2010,Tahunan,0.54
1200,SUMATERA UTARA,Perdesaan,2009,Tahunan,0.5
