province_code,province,area_type,year,period,value
6100,KALIMANTAN BARAT,Tidak ada,2024,November,1.25
6100,KALIMANTAN BARAT,Tidak ada,2024,Desember,1.71
6200,KALIMANTAN TENGAH,Tidak ada,2024,Januari,0.2
6200,KALIMANTAN TENGAH,Tidak ada,2024,Februari,-0.27
6200,KALIMANTAN TENGAH,Tidak ada,2024,Maret,0.39
6200,KALIMANTAN TENGAH,Tidak ada,2024,April,1.12
6200,KALIMANTAN TENGAH,Tidak ada,2024,Mei,1.34
6200,KALIMANTAN TENGAH,Tidak ada,2024,Juni,1.05
6200,KALIMANTAN TENGAH,Tidak ada,2024,Juli,0.37
6200,KALIMANTAN TENGAH,Tidak ada,2024,Agustus,-0.02
6200,KALIMANTAN TENGAH,Tidak ada,2024,September,0.05
6200,KALIMANTAN TENGAH,Tidak ada,2024,Oktober,0.19
6200,KALIMANTAN TENGAH,Tidak ada,2024,November,0.55
6200,KALIMANTAN TENGAH,Tidak ada,2024,Desember,1.03
6300,KALIMANTAN SELATAN,Tidak ada,2024,Januari,0.55
6300,KALIMANTAN SELATAN,Tidak ada,2024,Februari,0.54
6300,KALIMANTAN SELATAN,Tidak ada,2024,Maret,1.17
6300,KALIMANTAN SELATAN,Tidak ada,2024,April,1.89
6300,KALIMANTAN SELATAN,Tidak ada,2024,Mei,1.88
6300,KALIMANTAN SELATAN,Tidak ada,2024,Juni,1.56
6300,KALIMANTAN SELATAN,Tidak ada,2024,Juli,1.11
6300,KALIMANTAN SELATAN,Tidak ada,2024,Agustus,0.75
6300,KALIMANTAN SELATAN,Tidak ada,2024,September,0.82
6300,KALIMANTAN SELATAN,Tidak ada,2024,Oktober,0.98
6300,KALIMANTAN SELATAN,Tidak ada,2024,November,1.48
6300,KALIMANTAN SELATAN,Tidak ada,2024,Desember,1.95
6400,KALIMANTAN TIMUR,Tidak ada,2024,Januari,0.25
6400,KALIMANTAN TIMUR,Tidak ada,2024,Februari,0.51
6400,KALIMANTAN TIMUR,Tidak ada,2024,Maret,0.85
6400,KALIMANTAN TIMUR,Tidak ada,2024,April,1.56
6400,KALIMANTAN TIMUR,Tidak ada,2024,Mei,1.75
6400,KALIMANTAN TIMUR,Tidak ada,2024,Juni,1.7
6400,KALIMANTAN TIMUR,Tidak ada,2024,Juli,1.31
6400,KALIMANTAN TIMUR,Tidak ada,2024,Agustus,1.19
6400,KALIMANTAN TIMUR,Tidak ada,2024,September,1.24
6400,KALIMANTAN TIMUR,Tidak ada,2024,Oktober,1.08
6400,KALIMANTAN TIMUR,Tidak ada,2024,November,1.16
6400,KALIMANTAN TIMUR,Tidak ada,2024,Desember,1.47
6500,KALIMANTAN UTARA,Tidak ada,2024,Januari,0.05
6500,KALIMANTAN UTARA,Tidak ada,2024,Februari,0.24
6500,KALIMANTAN UTARA,Tidak ada,2024,Maret,0.66
6500,KALIMANTAN UTARA,Tidak ada,2024,April,1.05
6500,KALIMANTAN UTARA,Tidak ada,2024,Mei,1.17
6500,KALIMANTAN UTARA,Tidak ada,2024,Juni,1.09
6500,KALIMANTAN UTARA,Tidak ada,2024,Juli,1.08
6500,KALIMANTAN UTARA,Tidak ada,2024,Agustus,0.89
6500,KALIMANTAN UTARA,Tidak ada,2024,September,0.8
6500,KALIMANTAN UTARA,Tidak ada,2024,Oktober,0.98
6500,KALIMANTAN UTARA,Tidak ada,2024,November,0.85
6500,KALIMANTAN UTARA,Tidak ada,2024,Desember,1.29
7100,SULAWESI UTARA,Tidak ada,2024,Januari,-0.41
7100,SULAWESI UTARA,Tidak ada,2024,Februari,-1.04
7100,SULAWESI UTARA,Tidak ada,2024,Maret,0.02
7100,SULAWESI UTARA,Tidak ada,2024,April,0.19
7100,SULAWESI UTARA,Tidak ada,2024,Mei,0.11
7100,SULAWESI UTARA,Tidak ada,2024,Juni,0.58
7100,SULAWESI UTARA,Tidak ada,2024,Juli,0.47
7100,SULAWESI UTARA,Tidak ada,2024,Agustus,0.43
7100,SULAWESI UTARA,Tidak ada,2024,September,-0.11
7100,SULAWESI UTARA,Tidak ada,2024,Oktober,0.09
7100,SULAWESI UTARA,Tidak ada,2024,November,0.51
7100,SULAWESI UTARA,Tidak ada,2024,Desember,0.44
7200,SULAWESI TENGAH,Tidak ada,2024,Januari,0.08
7200,SULAWESI TENGAH,Tidak ada,2024,Februari,0.53
7200,SULAWESI TENGAH,Tidak ada,2024,Maret,1.08
7200,SULAWESI TENGAH,Tidak ada,2024,April,1.12
7200,SULAWESI TENGAH,Tidak ada,2024,Mei,1.2
7200,SULAWESI TENGAH,Tidak ada,2024,Juni,1.38
7200,SULAWESI TENGAH,Tidak ada,2024,Juli,1.15
7200,SULAWESI TENGAH,Tidak ada,2024,Agustus,0.9
7200,SULAWESI TENGAH,Tidak ada,2024,September,0.96
7200,SULAWESI TENGAH,Tidak ada,2024,Oktober,0.97
7200,SULAWESI TENGAH,Tidak ada,2024,November,0.96
7200,SULAWESI TENGAH,Tidak ada,2024,Desember,1.29
7300,SULAWESI SELATAN,Tidak ada,2024,Januari,0.36
7300,SULAWESI SELATAN,Tidak ada,2024,Februari,0.67
7300,SULAWESI SELATAN,Tidak ada,2024,Maret,1.05
7300,SULAWESI SELATAN,Tidak ada,2024,April,1.2
7300,SULAWESI SELATAN,Tidak ada,2024,Mei,1.1
7300,SULAWESI SELATAN,Tidak ada,2024,Juni,0.83
7300,SULAWESI SELATAN,Tidak ada,2024,Juli,0.65
7300,SULAWESI SELATAN,Tidak ada,2024,Agustus,0.61
7300,SULAWESI SELATAN,Tidak ada,2024,September,0.52
7300,SULAWESI SELATAN,Tidak ada,2024,Oktober,0.68
7300,SULAWESI SELATAN,Tidak ada,2024,November,0.85
7300,SULAWESI SELATAN,Tidak ada,2024,Desember,1.23
7400,SULAWESI TENGGARA,Tidak ada,2024,Januari,-0.03
7400,SULAWESI TENGGARA,Tidak ada,2024,Februari,0.16
7400,SULAWESI TENGGARA,Tidak ada,2024,Maret,0.79
7400,SULAWESI TENGGARA,Tidak ada,2024,April,1.26
7400,SULAWESI TENGGARA,Tidak ada,2024,Mei,1.37
7400,SULAWESI TENGGARA,Tidak ada,2024,Juni,1.27
7400,SULAWESI TENGGARA,Tidak ada,2024,Juli,1.11
7400,SULAWESI TENGGARA,Tidak ada,2024,Agustus,0.83
7400,SULAWESI TENGGARA,Tidak ada,2024,September,0.64
7400,SULAWESI TENGGARA,Tidak ada,2024,Oktober,0.46
7400,SULAWESI TENGGARA,Tidak ada,2024,November,0.76
7400,SULAWESI TENGGARA,Tidak ada,2024,Desember,1.05
7500,GORONTALO,Tidak ada,2024,Januari,-0.91
7500,GORONTALO,Tidak ada,2024,Februari,-2.05
7500,GORONTALO,Tidak ada,2024,Maret,-1.26
7500,GORONTALO,Tidak ada,2024,April,-0.7
7500,GORONTALO,Tidak ada,2024,Mei,-0.4
7500,GORONTALO,Tidak ada,2024,Juni,-0.54
7500,GORONTALO,Tidak ada,2024,Juli,-1.48
7500,GORONTALO,Tidak ada,2024,Agustus,-1.62
7500,GORONTALO,Tidak ada,2024,September,-1.24
7500,GORONTALO,Tidak ada,2024,Oktober,-1.81
7500,GORONTALO,Tidak ada,2024,November,-1.35
7500,GORONTALO,Tidak ada,2024,Desember,-0.79
7600,SULAWESI BARAT,Tidak ada,2024,Januari,0.08
7600,SULAWESI BARAT,Tidak ada,2024,Februari,0.15
7600,SULAWESI BARAT,Tidak ada,2024,Maret,0.58
7600,SULAWESI BARAT,Tidak ada,2024,April,0.3
7600,SULAWESI BARAT,Tidak ada,2024,Mei,0.24
7600,SULAWESI BARAT,Tidak ada,2024,Juni,1.05
7600,SULAWESI BARAT,Tidak ada,2024,Juli,0.59
7600,SULAWESI BARAT,Tidak ada,2024,Agustus,0.46
7600,SULAWESI BARAT,Tidak ada,2024,September,0.79
7600,SULAWESI BARAT,Tidak ada,2024,Oktober,1.0
7600,SULAWESI BARAT,Tidak ada,2024,November,0.83
7600,SULAWESI BARAT,Tidak ada,2024,Desember,1.49
8100,MALUKU,Tidak ada,2024,Januari,0.19
8100,MALUKU,Tidak ada,2024,Februari,-1.0
8100,MALUKU,Tidak ada,2024,Maret,-1.46
8100,MALUKU,Tidak ada,2024,April,-1.17
8100,MALUKU,Tidak ada,2024,Mei,0.69
8100,MALUKU,Tidak ada,2024,Juni,2.03
8100,MALUKU,Tidak ada,2024,Juli,1.19
8100,MALUKU,Tidak ada,2024,Agustus,0.85
8100,MALUKU,Tidak ada,2024,September,0.79
8100,MALUKU,Tidak ada,2024,Oktober,1.44
8100,MALUKU,Tidak ada,2024,November,1.69
8100,MALUKU,Tidak ada,2024,Desember,1.28
8200,MALUKU UTARA,Tidak ada,2024,Januari,-0.02
8200,MALUKU UTARA,Tidak ada,2024,Februari,-0.44
8200,MALUKU UTARA,Tidak ada,2024,Maret,0.04
8200,MALUKU UTARA,Tidak ada,2024,April,0.48
8200,MALUKU UTARA,Tidak ada,2024,Mei,1.07
8200,MALUKU UTARA,Tidak ada,2024,Juni,1.23
8200,MALUKU UTARA,Tidak ada,2024,Juli,1.17
8200,MALUKU UTARA,Tidak ada,2024,Agustus,1.26
8200,MALUKU UTARA,Tidak ada,2024,September,1.83
8200,MALUKU UTARA,Tidak ada,2024,Oktober,0.76
8200,MALUKU UTARA,Tidak ada,2024,November,1.19
8200,MALUKU UTARA,Tidak ada,2024,Desember,1.5
9100,PAPUA BARAT,Tidak ada,2024,Januari,0.63
9100,PAPUA BARAT,Tidak ada,2024,Februari,0.76
9100,PAPUA BARAT,Tidak ada,2024,Maret,1.26
9100,PAPUA BARAT,Tidak ada,2024,April,1.43
9100,PAPUA BARAT,Tidak ada,2024,Mei,2.8
9100,PAPUA BARAT,Tidak ada,2024,Juni,2.53
9100,PAPUA BARAT,Tidak ada,2024,Juli,2.66
9100,PAPUA BARAT,Tidak ada,2024,Agustus,2.97
9100,PAPUA BARAT,Tidak ada,2024,September,2.02
9100,PAPUA BARAT,Tidak ada,2024,Oktober,1.42
9100,PAPUA BARAT,Tidak ada,2024,November,2.18
9100,PAPUA BARAT,Tidak ada,2024,Desember,2.53
9200,PAPUA BARAT DAYA,Tidak ada,2024,Januari,0.13
9200,PAPUA BARAT DAYA,Tidak ada,2024,Februari,0.02
9200,PAPUA BARAT DAYA,Tidak ada,2024,Maret,0.39
9200,PAPUA BARAT DAYA,Tidak ada,2024,April,1.12
9200,PAPUA BARAT DAYA,Tidak ada,2024,Mei,1.21
9200,PAPUA BARAT DAYA,Tidak ada,2024,Juni,1.5
9200,PAPUA BARAT DAYA,Tidak ada,2024,Juli,1.75
9200,PAPUA BARAT DAYA,Tidak ada,2024,Agustus,1.7
9200,PAPUA BARAT DAYA,Tidak ada,2024,September,2.18
9200,PAPUA BARAT DAYA,Tidak ada,2024,Oktober,2.02
9200,PAPUA BARAT DAYA,Tidak ada,2024,November,1.98
9200,PAPUA BARAT DAYA,Tidak ada,2024,Desember,1.87
9400,PAPUA,Tidak ada,2024,Januari,0.01
9400,PAPUA,Tidak ada,2024,Februari,-0.72
9400,PAPUA,Tidak ada,2024,Maret,-0.91
9400,PAPUA,Tidak ada,2024,April,0.27
9400,PAPUA,Tidak ada,2024,Mei,0.88
9400,PAPUA,Tidak ada,2024,Juni,1.23
9400,PAPUA,Tidak ada,2024,Juli,0.56
9400,PAPUA,Tidak ada,2024,Agustus,0.48
9400,PAPUA,Tidak ada,2024,September,0.07
9400,PAPUA,Tidak ada,2024,Oktober,0.29
9400,PAPUA,Tidak ada,2024,November,1.7
9400,PAPUA,Tidak ada,2024,Desember,1.75
9500,PAPUA SELATAN,Tidak ada,2024,Januari,0.57
9500,PAPUA SELATAN,Tidak ada,2024,Februari,0.65
9500,PAPUA SELATAN,Tidak ada,2024,Maret,0.48
9500,PAPUA SELATAN,Tidak ada,2024,April,0.81
9500,PAPUA SELATAN,Tidak ada,2024,Mei,2.83
9500,PAPUA SELATAN,Tidak ada,2024,Juni,1.69
9500,PAPUA SELATAN,Tidak ada,2024,Juli,0.75
9500,PAPUA SELATAN,Tidak ada,2024,Agustus,1.01
9500,PAPUA SELATAN,Tidak ada,2024,September,0.26
9500,PAPUA SELATAN,Tidak ada,2024,Oktober,0.27
9500,PAPUA SELATAN,Tidak ada,2024,November,0.54
